date,return
2021-01-01,0.00000000
2021-01-02,-0.01150000
2021-01-03,-0.02712385
2021-01-04,0.00919913
2021-01-05,0.00956429
2021-01-06,-0.00052138
2021-01-07,-0.00052192
2021-01-08,-0.03134796
2021-01-09,0.01337793
2021-01-10,0.04288817
2021-01-11,0.01100000
2021-01-12,0.01223092
2021-01-13,0.00573066
2021-01-14,-0.01085930
2021-01-15,0.00675676
2021-01-16,0.02571429
2021-01-17,0.01313406
2021-01-18,0.00176523
2021-01-19,-0.01275286
2021-01-20,0.01308664
2021-01-21,-0.01319261
2021-01-22,0.00903342
2021-01-23,-0.00088731
2021-01-24,0.01644444
2021-01-25,0.00301205
2021-01-26,0.01112062
2021-01-27,-0.00502092
2021-01-28,0.07185123
2021-01-29,-0.00073910
2021-01-30,-0.01369356
2021-01-31,0.00456621
2021-02-01,0.00980392
2021-02-02,0.01812130
2021-02-03,0.01284797
2021-02-04,0.02087683
2021-02-05,0.03440214
2021-02-06,-0.00718750
2021-02-07,-0.00634115
2021-02-08,0.02665382
2021-02-09,-0.00609756
2021-02-10,0.02345679
2021-02-11,0.00678066
2021-02-12,0.00814427
2021-02-13,-0.00286205
2021-02-14,0.01324122
2021-02-15,0.03365115
2021-02-16,0.00709406
2021-02-17,0.00880829
2021-02-18,-0.00840122
2021-02-19,0.00103573
2021-02-20,0.00361757
2021-02-21,0.00256542
2021-02-22,0.01990812
2021-02-23,0.03117329
2021-02-24,0.00531423
2021-02-25,-0.01028807
2021-02-26,0.01400560
2021-02-27,-0.00181653
2021-02-28,0.01686418
2021-03-01,0.00132275
2021-03-02,0.00813544
2021-03-03,0.00173085
2021-03-04,0.00215610
2021-03-05,-0.00493774
2021-03-06,0.00238508
2021-03-07,-0.00992663
2021-03-08,0.01607221
2021-03-09,-0.00490614
2021-03-10,0.00969410
2021-03-11,0.01267963
2021-03-12,-0.00680132
2021-03-13,-0.01170079
2021-03-14,0.00256739
2021-03-15,0.00255428
2021-03-16,-0.00487082
2021-03-17,0.00791275
2021-03-18,0.00631579
2021-03-19,0.00187110
2021-03-20,0.00579950
2021-03-21,0.00450450
2021-03-22,0.00791396
2021-03-23,0.00439473
2021-03-24,-0.00514851
2021-03-25,-0.00920368
2021-03-26,-0.01549124
2021-03-27,0.01640724
2021-03-28,0.00305499
2021-03-29,0.00364372
2021-03-30,0.00562701
2021-03-31,-0.02583466
2021-04-01,0.00481978
2021-04-02,-0.00705687
2021-04-03,0.00336842
2021-04-04,-0.01254705
2021-04-05,-0.02509653
2021-04-06,0.00858175
2021-04-07,-0.00355240
2021-04-08,0.00178891
2021-04-09,0.00200535
2021-04-10,-0.00466045
2021-04-11,0.01657706
2021-04-12,0.01170859
2021-04-13,-0.01165254
2021-04-14,-0.01366594
2021-04-15,0.02475468
2021-04-16,-0.00637484
2021-04-17,0.01915626
2021-04-18,0.03358209
2021-04-19,0.00563326
2021-04-20,0.01210142
2021-04-21,-0.01181545
2021-04-22,0.01210142
2021-04-23,0.01912978
2021-04-24,0.01264451
2021-04-25,0.00140944
2021-04-26,0.00140548
2021-04-27,-0.00560617
2021-04-28,-0.00265769
2021-04-29,0.00124688
2021-04-30,-0.01723525
2021-05-01,-0.00441664
